tourney_id,tourney_name,surface,winner_name,winner_age,loser_name,loser_age,score
2015-352,Paris Masters,Hard,David Ferrer,33.5852156057,Grigor Dimitrov,24.4654346338,6-7(4) 6-1 6-4
2015-352,Paris Masters,Hard,John Isner,30.5188227242,Roger Federer,34.2340862423,7-6(3) 3-6 7-6(5)
2015-352,Paris Masters,Hard,Richard Gasquet,29.3744010951,Kei Nishikori,25.8425735797,7-6(3) 4-1 RET
2015-352,Paris Masters,Hard,Andy Murray,28.4681724846,David Goffin,24.9034907598,6-1 6-0
2015-352,Paris Masters,Hard,Novak Djokovic,28.4490075291,Tomas Berdych,30.1245722108,7-6(3) 7-6(8)
2015-352,Paris Masters,Hard,Stanislas Wawrinka,30.598220397,Rafael Nadal,29.4154688569,7-6(8) 7-6(7)
2015-352,Paris Masters,Hard,David Ferrer,33.5852156057,John Isner,30.5188227242,6-3 6-7(6) 6-2
2015-352,Paris Masters,Hard,Andy Murray,28.4681724846,Richard Gasquet,29.3744010951,7-6(7) 3-6 6-3
2015-352,Paris Masters,Hard,Novak Djokovic,28.4490075291,Stanislas Wawrinka,30.598220397,6-3 3-6 6-0
2015-352,Paris Masters,Hard,Andy Murray,28.4681724846,David Ferrer,33.5852156057,6-4 6-3
2015-352,Paris Masters,Hard,Novak Djokovic,28.4490075291,Andy Murray,28.4681724846,6-2 6-4
2015-425,Barcelona,Clay,Teymuraz Gabashvili,29.9082819986,Pablo Carreno Busta,23.7727583847,7-5 6-4
2015-425,Barcelona,Clay,Joao Sousa,26.0561259411,Kenny De Schepper,27.8932238193,6-4 3-6 6-3
2015-425,Barcelona,Clay,Roberto Carballes Baena,22.0752908966,Jan Lennard Struff,24.9856262834,5-7 7-5 6-2
2015-425,Barcelona,Clay,Thomaz Bellucci,27.3045859001,Yuichi Sugita,26.5845311431,6-1 6-0
2015-425,Barcelona,Clay,Victor Estrella,34.71321013,Dominic Thiem,21.6262833676,6-3 7-6(3)
2015-425,Barcelona,Clay,Juan Monaco,31.0581793292,Alejandro Gonzalez,26.1957563313,7-5 6-1
2015-425,Barcelona,Clay,Mikhail Kukushkin,27.3155373032,Joao Souza,26.8966461328,6-1 6-0
2015-425,Barcelona,Clay,Marcel Granollers,29.0212183436,Marinko Matosevic,29.697467488,6-2 6-3
2015-425,Barcelona,Clay,Benoit Paire,25.9493497604,Jaume Munar,17.9575633128,6-2 6-2
2015-425,Barcelona,Clay,Andrey Kuznetsov,24.1560574949,Marton Fucsovics,23.1950718686,6-4 6-2
2015-425,Barcelona,Clay,Elias Ymer,19.0253251198,Thiemo De Bakker,26.5817932923,6-7(4) 7-5 6-4
2015-425,Barcelona,Clay,Albert Montanes,34.3956194387,Ricardas Berankis,24.8295687885,1-6 6-4 7-5
2015-425,Barcelona,Clay,Marsel Ilhan,27.8576317591,James Ward,28.1916495551,7-6(2) 3-6 6-1
2015-425,Barcelona,Clay,Pablo Andujar,29.2375085558,Albert Ramos,27.2553045859,6-4 6-1
2015-425,Barcelona,Clay,Andrey Rublev,17.4976043806,Fernando Verdasco,31.4277891855,7-6(4) 6-3
2015-425,Barcelona,Clay,Nicolas Almagro,29.6618754278,Paolo Lorenzi,33.3442847365,3-0 RET
2015-425,Barcelona,Clay,Kei Nishikori,25.3059548255,Teymuraz Gabashvili,29.9082819986,6-3 6-4
2015-425,Barcelona,Clay,Santiago Giraldo,27.394934976,Joao Sousa,26.0561259411,6-3 3-6 6-1
2015-425,Barcelona,Clay,Pablo Cuevas,29.2977412731,Roberto Carballes Baena,22.0752908966,6-4 7-5
2015-425,Barcelona,Clay,Roberto Bautista Agut,27.0143737166,Thomaz Bellucci,27.3045859001,6-3 6-4
2015-425,Barcelona,Clay,Victor Estrella,34.71321013,Marin Cilic,26.5571526352,6-4 6-4
2015-425,Barcelona,Clay,Martin Klizan,25.7741273101,Juan Monaco,31.0581793292,5-7 6-0 6-3
2015-425,Barcelona,Clay,Tommy Robredo,32.9691991786,Mikhail Kukushkin,27.3155373032,6-3 6-2
2015-425,Barcelona,Clay,Marcel Granollers,29.0212183436,Jo Wilfried Tsonga,30.006844627,6-4 6-2
2015-425,Barcelona,Clay,Benoit Paire,25.9493497604,Ernests Gulbis,26.636550308,1-6 6-2 6-3
2015-425,Barcelona,Clay,Philipp Kohlschreiber,31.5099247091,Andrey Kuznetsov,24.1560574949,7-6(1) 6-3
2015-425,Barcelona,Clay,Elias Ymer,19.0253251198,Nick Kyrgios,19.9808350445,2-6 7-5 7-6(7)
2015-425,Barcelona,Clay,David Ferrer,33.0485968515,Albert Montanes,34.3956194387,6-2 6-3
2015-425,Barcelona,Clay,Feliciano Lopez,33.5797399042,Marsel Ilhan,27.8576317591,6-2 5-7 7-6(5)
2015-425,Barcelona,Clay,Pablo Andujar,29.2375085558,Leonardo Mayer,27.9315537303,2-6 6-1 6-2
2015-425,Barcelona,Clay,Fabio Fognini,27.9069130732,Andrey Rublev,17.4976043806,3-6 6-4 6-1
2015-425,Barcelona,Clay,Rafael Nadal,28.8788501027,Nicolas Almagro,29.6618754278,6-3 6-1
2015-425,Barcelona,Clay,Kei Nishikori,25.3059548255,Santiago Giraldo,27.394934976,6-2 6-1
2015-425,Barcelona,Clay,Roberto Bautista Agut,27.0143737166,Pablo Cuevas,29.2977412731,7-6(5) 6-2
2015-425,Barcelona,Clay,Martin Klizan,25.7741273101,Victor Estrella,34.71321013,6-4 6-3
2015-425,Barcelona,Clay,Tommy Robredo,32.9691991786,Marcel Granollers,29.0212183436,6-2 6-2
2015-425,Barcelona,Clay,Philipp Kohlschreiber,31.5099247091,Benoit Paire,25.9493497604,6-4 7-6(6)
2015-425,Barcelona,Clay,David Ferrer,33.0485968515,Elias Ymer,19.0253251198,6-3 6-4
2015-425,Barcelona,Clay,Pablo Andujar,29.2375085558,Feliciano Lopez,33.5797399042,6-3 6-4
2015-425,Barcelona,Clay,Fabio Fognini,27.9069130732,Rafael Nadal,28.8788501027,6-4 7-6(6)
2015-425,Barcelona,Clay,Kei Nishikori,25.3059548255,Roberto Bautista Agut,27.0143737166,6-2 3-6 6-1
2015-425,Barcelona,Clay,Martin Klizan,25.7741273101,Tommy Robredo,32.9691991786,7-6(5) 6-4
2015-425,Barcelona,Clay,David Ferrer,33.0485968515,Philipp Kohlschreiber,31.5099247091,6-3 7-6(5)
2015-425,Barcelona,Clay,Pablo Andujar,29.2375085558,Fabio Fognini,27.9069130732,6-1 6-3
2015-425,Barcelona,Clay,Kei Nishikori,25.3059548255,Martin Klizan,25.7741273101,6-1 6-2
2015-425,Barcelona,Clay,Pablo Andujar,29.2375085558,David Ferrer,33.0485968515,7-6(6) 6-3
2015-425,Barcelona,Clay,Kei Nishikori,25.3059548255,Pablo Andujar,29.2375085558,6-4 6-4
2015-7163,Istanbul,Clay,Jarkko Nieminen,33.7604380561,Marsel Ilhan,27.8767967146,6-3 6-4
2015-7163,Istanbul,Clay,Daniel Gimeno Traver,29.7193702943,Cem Ilkel,19.6824093087,6-1 6-4
2015-7163,Istanbul,Clay,Mikhail Kukushkin,27.3347022587,Aleksandr Nedovyesov,28.1943874059,6-3 6-4
2015-7163,Istanbul,Clay,Andrey Rublev,17.5167693361,Damir Dzumhur,22.9349760438,6-3 6-3
2015-7163,Istanbul,Clay,Jurgen Melzer,33.9301848049,Steve Darcis,31.1211498973,5-2 RET
2015-7163,Istanbul,Clay,Diego Sebastian Schwartzman,22.6940451745,Blaz Kavcic,28.1451060917,6-2 6-1
2015-7163,Istanbul,Clay,Thomaz Bellucci,27.3237508556,Mikhail Youzhny,32.8377823409,7-6(5) 6-3
2015-7163,Istanbul,Clay,Denis Istomin,28.6351813826,Benoit Paire,25.9685147159,6-3 6-4
2015-7163,Istanbul,Clay,Teymuraz Gabashvili,29.9274469541,Andrey Kuznetsov,24.1752224504,7-6(1) 6-4
2015-7163,Istanbul,Clay,Ivan Dodig,30.3134839151,Andreas Haider Maurer,28.0985626283,7-5 6-3
2015-7163,Istanbul,Clay,Dusan Lajovic,24.8240930869,Thanasi Kokkinakis,19.0444900753,6-4 7-5
2015-7163,Istanbul,Clay,Andrey Golubev,27.7645448323,Nikoloz Basilashvili,23.1731690623,6-1 6-3
2015-7163,Istanbul,Clay,Roger Federer,33.7166324435,Jarkko Nieminen,33.7604380561,6-2 7-5
2015-7163,Istanbul,Clay,Daniel Gimeno Traver,29.7193702943,Mikhail Kukushkin,27.3347022587,6-3 6-3
2015-7163,Istanbul,Clay,Santiago Giraldo,27.4140999316,Andrey Rublev,17.5167693361,6-4 1-6 6-3
2015-7163,Istanbul,Clay,Diego Sebastian Schwartzman,22.6940451745,Jurgen Melzer,33.9301848049,6-0 6-2
2015-7163,Istanbul,Clay,Thomaz Bellucci,27.3237508556,Denis Istomin,28.6351813826,7-6(4) 6-3
2015-7163,Istanbul,Clay,Pablo Cuevas,29.3169062286,Teymuraz Gabashvili,29.9274469541,4-6 6-4 6-4
2015-7163,Istanbul,Clay,Ivan Dodig,30.3134839151,Dusan Lajovic,24.8240930869,5-7 7-6(1) 6-4
2015-7163,Istanbul,Clay,Grigor Dimitrov,23.947980835,Andrey Golubev,27.7645448323,6-3 6-2
2015-7163,Istanbul,Clay,Roger Federer,33.7166324435,Daniel Gimeno Traver,29.7193702943,7-6(3) 6-7(5) 6-3
2015-7163,Istanbul,Clay,Diego Sebastian Schwartzman,22.6940451745,Santiago Giraldo,27.4140999316,0-6 6-2 6-2
2015-7163,Istanbul,Clay,Pablo Cuevas,29.3169062286,Thomaz Bellucci,27.3237508556,7-5 6-3
2015-7163,Istanbul,Clay,Grigor Dimitrov,23.947980835,Ivan Dodig,30.3134839151,6-4 6-3
2015-7163,Istanbul,Clay,Roger Federer,33.7166324435,Diego Sebastian Schwartzman,22.6940451745,2-6 6-2 7-5
2015-7163,Istanbul,Clay,Pablo Cuevas,29.3169062286,Grigor Dimitrov,23.947980835,6-2 6-4
2015-7163,Istanbul,Clay,Roger Federer,33.7166324435,Pablo Cuevas,29.3169062286,6-3 7-6(11)
2015-540,Wimbledon,Grass,Novak Djokovic,28.1040383299,Philipp Kohlschreiber,31.7015742642,6-4 6-4 6-4
2015-540,Wimbledon,Grass,Jarkko Nieminen,33.9329226557,Lleyton Hewitt,34.340862423,3-6 6-3 4-6 6-0 11-9
2015-540,Wimbledon,Grass,Pierre Hugues Herbert,24.2819986311,Hyeon Chung,19.1101984942,1-6 6-2 3-6 6-2 10-8
2015-540,Wimbledon,Grass,Bernard Tomic,22.6858316222,Jan Lennard Struff,25.1772758385,6-3 3-6 2-6 6-2 6-3
2015-540,Wimbledon,Grass,Leonardo Mayer,28.1232032854,Thanasi Kokkinakis,19.2169746749,7-6(7) 7-6(3) 6-4
2015-540,Wimbledon,Grass,Marcel Granollers,29.2128678987,Janko Tipsarevic,31.0171115674,6-3 6-4 6-2
2015-540,Wimbledon,Grass,Marsel Ilhan,28.0492813142,Jerzy Janowicz,24.6242299795,7-6(4) 6-4 6-7(4) 6-3
2015-540,Wimbledon,Grass,Kevin Anderson,29.1143052704,Lucas Pouille,21.3442847365,6-2 7-5 3-6 6-3
2015-540,Wimbledon,Grass,Marin Cilic,26.7488021903,Hiroki Moriya,24.7008898015,6-3 6-2 7-6(4)
2015-540,Wimbledon,Grass,Ricardas Berankis,25.0212183436,Andreas Haider Maurer,28.2710472279,6-2 5-2 RET
2015-540,Wimbledon,Grass,Matthew Ebden,27.5893223819,Blaz Rola,24.7310061602,6-2 6-1 6-4
2015-540,Wimbledon,Grass,John Isner,30.173853525,Go Soeda,30.8117727584,7-6(5) 6-4 6-4
2015-540,Wimbledon,Grass,Denis Kudla,22.8637919233,Pablo Cuevas,29.4893908282,6-7(4) 4-6 6-3 6-2 6-2
2015-540,Wimbledon,Grass,Alexander Zverev,18.1902806297,Teymuraz Gabashvili,30.0999315537,6-3 1-6 6-3 3-6 9-7
2015-540,Wimbledon,Grass,Santiago Giraldo,27.5865845311,Joao Souza,27.0882956879,6-4 6-3 6-2
2015-540,Wimbledon,Grass,Kei Nishikori,25.4976043806,Simone Bolelli,29.7221081451,6-3 6-7(4) 6-2 3-6 6-3
2015-540,Wimbledon,Grass,Stanislas Wawrinka,30.2532511978,Joao Sousa,26.2477754962,6-2 7-5 7-6(3)
2015-540,Wimbledon,Grass,Victor Estrella,34.9048596851,Benjamin Becker,34.0342231348,5-7 6-1 6-4 6-4
2015-540,Wimbledon,Grass,Fernando Verdasco,31.6194387406,Martin Klizan,25.9657768652,4-6 6-2 6-3 6-7(5) 13-11
2015-540,Wimbledon,Grass,Dominic Thiem,21.8179329227,Dudi Sela,30.2340862423,2-6 6-3 6-4 6-4
2015-540,Wimbledon,Grass,John Millman,26.0396988364,Tommy Robredo,33.1608487337,6-2 6-3 6-4
2015-540,Wimbledon,Grass,Marcos Baghdatis,30.0314852841,Donald Young,25.9329226557,5-7 6-2 6-4 6-4
2015-540,Wimbledon,Grass,Liam Broady,21.4811772758,Marinko Matosevic,29.8891170431,5-7 4-6 6-3 6-2 6-3
2015-540,Wimbledon,Grass,David Goffin,24.5585215606,Horacio Zeballos,30.1711156742,7-6(4) 6-1 6-1
2015-540,Wimbledon,Grass,Grigor Dimitrov,24.1204654346,Federico Delbonis,24.7310061602,6-3 6-0 6-4
2015-540,Wimbledon,Grass,Steve Johnson,25.5112936345,Lukas Lacko,27.65229295,6-3 6-7(5) 4-6 6-1 6-4
2015-540,Wimbledon,Grass,Kenny De Schepper,28.0848733744,John Patrick Smith,25.5660506502,4-6 4-6 7-6(4) 6-4 6-4
2015-540,Wimbledon,Grass,Richard Gasquet,29.029431896,Luke Saville,21.4045174538,6-3 6-2 6-2
2015-540,Wimbledon,Grass,Nick Kyrgios,20.1724845996,Diego Sebastian Schwartzman,22.8665297741,6-0 6-2 7-6(6)
2015-540,Wimbledon,Grass,Juan Monaco,31.2498288843,Florian Mayer,31.7316906229,6-1 6-2 6-4
2015-540,Wimbledon,Grass,Tommy Haas,37.2375085558,Dusan Lajovic,24.9965776865,6-2 6-3 4-6 6-2
2015-540,Wimbledon,Grass,Milos Raonic,24.5037645448,Daniel Gimeno Traver,29.8918548939,6-2 6-3 3-6 7-6(4)
2015-540,Wimbledon,Grass,James Ward,28.3832991102,Luca Vanni,30.0670773443,6-7(4) 6-2 6-4 6-3
2015-540,Wimbledon,Grass,Jiri Vesely,21.9685147159,Paolo Lorenzi,33.5359342916,7-6(7) 7-6(6) 6-4
2015-540,Wimbledon,Grass,Vasek Pospisil,25.015742642,Vincent Millot,29.4099931554,7-6(2) 3-6 6-7(4) 7-6(4) 6-3
2015-540,Wimbledon,Grass,Fabio Fognini,28.0985626283,Tim Smyczek,27.4962354552,6-4 6-3 6-2
2015-540,Wimbledon,Grass,Viktor Troicki,29.3798767967,Aleksandr Nedovyesov,28.3668720055,6-1 6-4 3-6 6-3
2015-540,Wimbledon,Grass,Aljaz Bedene,25.9466119097,Radek Stepanek,36.5859000684,7-5 1-6 4-6 6-3 6-4
2015-540,Wimbledon,Grass,Dustin Brown,30.5544147844,Yen Hsun Lu,31.8740588638,3-6 6-3 7-5 6-4
2015-540,Wimbledon,Grass,Rafael Nadal,29.0704996578,Thomaz Bellucci,27.4962354552,6-4 6-2 6-4
2015-540,Wimbledon,Grass,Jo Wilfried Tsonga,30.1984941821,Gilles Muller,32.1396303901,7-6(8) 6-7(3) 6-4 3-6 6-2
2015-540,Wimbledon,Grass,Albert Ramos,27.446954141,Denis Istomin,28.8076659822,6-2 6-2 3-2 RET
2015-540,Wimbledon,Grass,Alexandr Dolgopolov,26.6392881588,Kyle Edmund,20.4709103354,7-6(4) 6-1 6-2
2015-540,Wimbledon,Grass,Ivo Karlovic,36.3312799452,Elias Ymer,19.2169746749,6-7(2) 6-2 6-4 7-6(2)
2015-540,Wimbledon,Grass,Andreas Seppi,31.3511293634,Brydan Klein,25.492128679,6-3 6-2 6-2
2015-540,Wimbledon,Grass,Borna Coric,18.6201232033,Sergiy Stakhovsky,29.4757015743,4-6 7-6(5) 6-2 1-6 9-7
2015-540,Wimbledon,Grass,Robin Haase,28.2299794661,Alejandro Falla,31.6221765914,6-2 3-6 6-4 6-2
2015-540,Wimbledon,Grass,Andy Murray,28.1232032854,Mikhail Kukushkin,27.5071868583,6-4 7-6(3) 6-4
2015-540,Wimbledon,Grass,Tomas Berdych,29.7796030116,Jeremy Chardy,28.3750855578,6-2 6-7(8) 7-6(3) 7-6(5)
2015-540,Wimbledon,Grass,Nicolas Mahut,33.4346338125,Filip Krajinovic,23.3347022587,7-6(4) 6-4 3-6 7-5
2015-540,Wimbledon,Grass,Lukas Rosol,29.9301848049,Ernests Gulbis,26.8281998631,7-6(2) 6-3 7-6(4)
2015-540,Wimbledon,Grass,Pablo Andujar,29.4291581109,Guillermo Garcia Lopez,32.0684462697,3-6 6-4 3-6 7-5 6-4
2015-540,Wimbledon,Grass,Gael Monfils,28.8240930869,Pablo Carreno Busta,23.9644079398,6-4 6-4 7-5
2015-540,Wimbledon,Grass,Adrian Mannarino,26.9979466119,Michael Berrer,34.9924709103,6-7(4) 6-0 6-4 6-1
2015-540,Wimbledon,Grass,Blaz Kavcic,28.3175906913,Yuichi Sugita,26.7761806982,7-6(3) 6-3 7-6(5)
2015-540,Wimbledon,Grass,Gilles Simon,30.5023956194,Nicolas Almagro,29.8535249829,6-4 6-4 7-5
2015-540,Wimbledon,Grass,Feliciano Lopez,33.7713894593,Steve Darcis,31.2936344969,6-2 7-6(4) 6-4
2015-540,Wimbledon,Grass,Nikoloz Basilashvili,23.3456536619,Facundo Bagnis,25.3333333333,6-4 7-6(3) 6-2
2015-540,Wimbledon,Grass,Benoit Paire,26.1409993155,Mikhail Youzhny,33.0102669405,6-4 6-4 6-3
2015-540,Wimbledon,Grass,Roberto Bautista Agut,27.2060232717,Ruben Bemelmans,27.4551676934,6-1 6-3 7-6(6)
2015-540,Wimbledon,Grass,Samuel Groth,27.6933607118,Jack Sock,22.7597535934,6-3 3-6 6-3 6-3
2015-540,Wimbledon,Grass,James Duckworth,23.4360027379,Malek Jaziri,31.4387405886,7-6(2) 6-2 3-6 3-6 7-5
2015-540,Wimbledon,Grass,Sam Querrey,27.7262149213,Igor Sijsling,27.8631074606,7-5 6-3 6-4
2015-540,Wimbledon,Grass,Roger Federer,33.8891170431,Damir Dzumhur,23.1074606434,6-1 6-3 6-3
2015-540,Wimbledon,Grass,Novak Djokovic,28.1040383299,Jarkko Nieminen,33.9329226557,6-4 6-2 6-3
2015-540,Wimbledon,Grass,Bernard Tomic,22.6858316222,Pierre Hugues Herbert,24.2819986311,7-6(3) 6-4 7-6(5)
2015-540,Wimbledon,Grass,Leonardo Mayer,28.1232032854,Marcel Granollers,29.2128678987,6-3 7-6(4) 6-3
2015-540,Wimbledon,Grass,Kevin Anderson,29.1143052704,Marsel Ilhan,28.0492813142,6-7(5) 7-6(6) 6-4 6-4
2015-540,Wimbledon,Grass,Marin Cilic,26.7488021903,Ricardas Berankis,25.0212183436,6-3 4-6 7-6(6) 4-6 7-5
2015-540,Wimbledon,Grass,John Isner,30.173853525,Matthew Ebden,27.5893223819,6-2 7-6(8) 6-4
2015-540,Wimbledon,Grass,Denis Kudla,22.8637919233,Alexander Zverev,18.1902806297,6-3 3-6 7-6(2) 6-4
2015-540,Wimbledon,Grass,Santiago Giraldo,27.5865845311,Kei Nishikori,25.4976043806,W/O
2015-540,Wimbledon,Grass,Stanislas Wawrinka,30.2532511978,Victor Estrella,34.9048596851,6-3 6-4 7-5
2015-540,Wimbledon,Grass,Fernando Verdasco,31.6194387406,Dominic Thiem,21.8179329227,5-7 6-4 5-7 6-3 6-4
2015-540,Wimbledon,Grass,Marcos Baghdatis,30.0314852841,John Millman,26.0396988364,6-7(5) 2-6 6-3 6-2 6-4
2015-540,Wimbledon,Grass,David Goffin,24.5585215606,Liam Broady,21.4811772758,7-6(3) 6-1 6-1
2015-540,Wimbledon,Grass,Grigor Dimitrov,24.1204654346,Steve Johnson,25.5112936345,7-6(8) 6-2 7-6(2)
2015-540,Wimbledon,Grass,Richard Gasquet,29.029431896,Kenny De Schepper,28.0848733744,6-0 6-3 6-3
2015-540,Wimbledon,Grass,Nick Kyrgios,20.1724845996,Juan Monaco,31.2498288843,7-6(5) 6-3 6-4
2015-540,Wimbledon,Grass,Milos Raonic,24.5037645448,Tommy Haas,37.2375085558,6-0 6-2 6-7(5) 7-6(4)
2015-540,Wimbledon,Grass,James Ward,28.3832991102,Jiri Vesely,21.9685147159,6-2 7-6(4) 3-6 6-3
2015-540,Wimbledon,Grass,Vasek Pospisil,25.015742642,Fabio Fognini,28.0985626283,6-3 6-4 1-6 6-3
2015-540,Wimbledon,Grass,Viktor Troicki,29.3798767967,Aljaz Bedene,25.9466119097,6-4 3-6 6-2 6-4
2015-540,Wimbledon,Grass,Dustin Brown,30.5544147844,Rafael Nadal,29.0704996578,7-5 3-6 6-4 6-4
2015-540,Wimbledon,Grass,Jo Wilfried Tsonga,30.1984941821,Albert Ramos,27.446954141,6-3 6-4 6-4
2015-540,Wimbledon,Grass,Ivo Karlovic,36.3312799452,Alexandr Dolgopolov,26.6392881588,5-7 6-3 6-4 6-7(4) 13-11
2015-540,Wimbledon,Grass,Andreas Seppi,31.3511293634,Borna Coric,18.6201232033,4-6 6-4 6-7(3) 6-1 6-1
2015-540,Wimbledon,Grass,Andy Murray,28.1232032854,Robin Haase,28.2299794661,6-1 6-1 6-4
2015-540,Wimbledon,Grass,Tomas Berdych,29.7796030116,Nicolas Mahut,33.4346338125,6-1 6-4 6-4
2015-540,Wimbledon,Grass,Pablo Andujar,29.4291581109,Lukas Rosol,29.9301848049,6-4 1-6 4-6 7-6(4) 6-4
2015-540,Wimbledon,Grass,Gael Monfils,28.8240930869,Adrian Mannarino,26.9979466119,7-6(5) 6-3 7-5
2015-540,Wimbledon,Grass,Gilles Simon,30.5023956194,Blaz Kavcic,28.3175906913,6-1 6-1 6-7(5) 6-1
2015-540,Wimbledon,Grass,Nikoloz Basilashvili,23.3456536619,Feliciano Lopez,33.7713894593,7-5 3-6 6-3 2-6 6-4
2015-540,Wimbledon,Grass,Roberto Bautista Agut,27.2060232717,Benoit Paire,26.1409993155,2-6 4-6 6-3 6-3 6-3
2015-540,Wimbledon,Grass,Samuel Groth,27.6933607118,James Duckworth,23.4360027379,7-5 6-4 7-6(6)
2015-540,Wimbledon,Grass,Roger Federer,33.8891170431,Sam Querrey,27.7262149213,6-4 6-2 6-2
2015-540,Wimbledon,Grass,Novak Djokovic,28.1040383299,Bernard Tomic,22.6858316222,6-3 6-3 6-3
2015-540,Wimbledon,Grass,Kevin Anderson,29.1143052704,Leonardo Mayer,28.1232032854,6-4 7-6(6) 6-3
2015-540,Wimbledon,Grass,Marin Cilic,26.7488021903,John Isner,30.173853525,7-6(4) 6-7(6) 6-4 6-7(4) 12-10
2015-540,Wimbledon,Grass,Denis Kudla,22.8637919233,Santiago Giraldo,27.5865845311,6-2 6-7(3) 2-6 6-1 6-3
2015-540,Wimbledon,Grass,Stanislas Wawrinka,30.2532511978,Fernando Verdasco,31.6194387406,6-4 6-3 6-4
2015-540,Wimbledon,Grass,David Goffin,24.5585215606,Marcos Baghdatis,30.0314852841,6-3 6-4 6-2
2015-540,Wimbledon,Grass,Richard Gasquet,29.029431896,Grigor Dimitrov,24.1204654346,6-3 6-4 6-4
2015-540,Wimbledon,Grass,Nick Kyrgios,20.1724845996,Milos Raonic,24.5037645448,5-7 7-5 7-6(3) 6-3
2015-540,Wimbledon,Grass,Vasek Pospisil,25.015742642,James Ward,28.3832991102,6-4 3-6 2-6 6-3 8-6
2015-540,Wimbledon,Grass,Viktor Troicki,29.3798767967,Dustin Brown,30.5544147844,6-4 7-6(3) 4-6 6-3
2015-540,Wimbledon,Grass,Ivo Karlovic,36.3312799452,Jo Wilfried Tsonga,30.1984941821,7-6(3) 4-6 7-6(2) 7-6(9)
2015-540,Wimbledon,Grass,Andy Murray,28.1232032854,Andreas Seppi,31.3511293634,6-2 6-2 1-6 6-1
2015-540,Wimbledon,Grass,Tomas Berdych,29.7796030116,Pablo Andujar,29.4291581109,4-6 6-0 6-3 7-6(3)
2015-540,Wimbledon,Grass,Gilles Simon,30.5023956194,Gael Monfils,28.8240930869,3-6 6-3 7-6(6) 2-6 6-2
2015-540,Wimbledon,Grass,Roberto Bautista Agut,27.2060232717,Nikoloz Basilashvili,23.3456536619,7-6(4) 6-0 6-1
2015-540,Wimbledon,Grass,Roger Federer,33.8891170431,Samuel Groth,27.6933607118,6-4 6-4 6-7(5) 6-2
2015-540,Wimbledon,Grass,Novak Djokovic,28.1040383299,Kevin Anderson,29.1143052704,6-7(6) 6-7(6) 6-1 6-4 7-5
2015-540,Wimbledon,Grass,Marin Cilic,26.7488021903,Denis Kudla,22.8637919233,6-4 4-6 6-3 7-5
2015-540,Wimbledon,Grass,Stanislas Wawrinka,30.2532511978,David Goffin,24.5585215606,7-6(3) 7-6(7) 6-4
2015-540,Wimbledon,Grass,Richard Gasquet,29.029431896,Nick Kyrgios,20.1724845996,7-5 6-1 6-7(7) 7-6(6)
2015-540,Wimbledon,Grass,Vasek Pospisil,25.015742642,Viktor Troicki,29.3798767967,4-6 6-7(4) 6-4 6-3 6-3
2015-540,Wimbledon,Grass,Andy Murray,28.1232032854,Ivo Karlovic,36.3312799452,7-6(7) 6-4 5-7 6-4
2015-540,Wimbledon,Grass,Gilles Simon,30.5023956194,Tomas Berdych,29.7796030116,6-3 6-3 6-2
2015-540,Wimbledon,Grass,Roger Federer,33.8891170431,Roberto Bautista Agut,27.2060232717,6-2 6-2 6-3
2015-540,Wimbledon,Grass,Novak Djokovic,28.1040383299,Marin Cilic,26.7488021903,6-4 6-4 6-4
2015-540,Wimbledon,Grass,Richard Gasquet,29.029431896,Stanislas Wawrinka,30.2532511978,6-4 4-6 3-6 6-4 11-9
2015-540,Wimbledon,Grass,Andy Murray,28.1232032854,Vasek Pospisil,25.015742642,6-4 7-5 6-4
2015-540,Wimbledon,Grass,Roger Federer,33.8891170431,Gilles Simon,30.5023956194,6-3 7-5 6-2
2015-540,Wimbledon,Grass,Novak Djokovic,28.1040383299,Richard Gasquet,29.029431896,7-6(2) 6-4 6-4
2015-540,Wimbledon,Grass,Roger Federer,33.8891170431,Andy Murray,28.1232032854,7-5 7-5 6-4
2015-540,Wimbledon,Grass,Novak Djokovic,28.1040383299,Roger Federer,33.8891170431,7-6(1) 6-7(10) 6-4 6-3
2015-7161,Quito,Clay,Alejandro Gonzalez,25.9849418207,Facundo Bagnis,24.9308692676,6-2 6-4
2015-7161,Quito,Clay,Nicolas Jarry,19.3127994524,Gonzalo Escobar,26.0342231348,2-6 6-4 6-3
2015-7161,Quito,Clay,Dusan Lajovic,24.5941136208,Luca Vanni,29.6646132786,7-6(3) 6-4
2015-7161,Quito,Clay,Gerald Melzer,24.5585215606,Andreas Haider Maurer,27.8685831622,1-6 7-6(1) 7-6(6)
2015-7161,Quito,Clay,Alejandro Falla,31.2197125257,Joao Souza,26.6858316222,6-7(3) 6-1 6-4
2015-7161,Quito,Clay,Paolo Lorenzi,33.1334702259,Adrian Menendez Maceiras,29.2648870637,4-6 6-4 7-6(1)
2015-7161,Quito,Clay,Victor Estrella,34.5023956194,Andre Ghem,32.681724846,6-4 6-4
2015-7161,Quito,Clay,Renzo Olivo,22.8856947296,Evgeny Donskoy,24.7364818617,7-6(5) 3-6 6-1
2015-7161,Quito,Clay,Daniel Gimeno Traver,29.4893908282,Marton Fucsovics,22.984257358,3-6 6-4 6-4
2015-7161,Quito,Clay,Thomaz Bellucci,27.0937713895,Giovanni Lapentti,32.0219028063,6-3 6-7(4) 6-2
